,Date,Time,Finish,Duration
2018-06-26 11:30:00,2018-06-26,11:30:00,2018-06-26 12:00:00,30.0
2018-06-26 14:40:00,2018-06-26,14:40:00,2018-06-26 15:35:00,55.0
2018-06-26 18:36:00,2018-06-26,18:36:00,2018-06-26 18:59:00,23.0
2018-06-26 19:12:00,2018-06-26,19:12:00,2018-06-26 20:28:00,76.0
2018-06-26 20:39:00,2018-06-26,20:39:00,2018-06-26 23:25:00,166.0
2018-06-26 23:36:00,2018-06-26,23:36:00,2018-06-27 00:22:00,46.0
2018-06-27 00:33:00,2018-06-27,00:33:00,2018-06-27 02:24:00,111.0
2018-06-27 03:21:00,2018-06-27,03:21:00,2018-06-27 07:04:00,223.0
2018-06-27 10:49:00,2018-06-27,10:49:00,2018-06-27 11:27:00,38.0
2018-06-27 17:22:00,2018-06-27,17:22:00,2018-06-27 17:50:00,28.0
2018-06-27 19:57:00,2018-06-27,19:57:00,2018-06-27 20:21:00,24.0
2018-06-27 20:34:00,2018-06-27,20:34:00,2018-06-27 21:39:00,65.0
2018-06-27 21:50:00,2018-06-27,21:50:00,2018-06-28 00:16:00,146.0
2018-06-28 01:00:00,2018-06-28,01:00:00,2018-06-28 03:42:00,162.0
2018-06-28 04:00:00,2018-06-28,04:00:00,2018-06-28 05:11:00,71.0
2018-06-28 05:35:00,2018-06-28,05:35:00,2018-06-28 07:24:00,109.0
2018-06-28 10:18:00,2018-06-28,10:18:00,2018-06-28 12:00:00,102.0
2018-06-28 15:45:00,2018-06-28,15:45:00,2018-06-28 16:15:00,30.0
2018-06-28 19:45:00,2018-06-28,19:45:00,2018-06-28 20:20:00,35.0
2018-06-28 20:40:00,2018-06-28,20:40:00,2018-06-28 22:49:00,129.0
2018-06-28 23:01:00,2018-06-28,23:01:00,2018-06-29 00:18:00,77.0
2018-06-29 00:34:00,2018-06-29,00:34:00,2018-06-29 02:56:00,142.0
2018-06-29 04:08:00,2018-06-29,04:08:00,2018-06-29 07:07:00,179.0
2018-06-29 09:41:00,2018-06-29,09:41:00,2018-06-29 10:15:00,34.0
2018-06-29 12:56:00,2018-06-29,12:56:00,2018-06-29 13:30:00,34.0
2018-06-29 18:16:00,2018-06-29,18:16:00,2018-06-29 18:57:00,41.0
2018-06-29 19:06:00,2018-06-29,19:06:00,2018-06-29 21:06:00,120.0
2018-06-29 21:19:00,2018-06-29,21:19:00,2018-06-29 23:27:00,128.0
2018-06-29 23:41:00,2018-06-29,23:41:00,2018-06-30 01:01:00,80.0
2018-06-30 01:14:00,2018-06-30,01:14:00,2018-06-30 03:30:00,136.0
2018-06-30 03:49:00,2018-06-30,03:49:00,2018-06-30 05:51:00,122.0
2018-06-30 06:11:00,2018-06-30,06:11:00,2018-06-30 06:48:00,37.0
2018-06-30 10:26:00,2018-06-30,10:26:00,2018-06-30 11:16:00,50.0
2018-06-30 14:56:00,2018-06-30,14:56:00,2018-06-30 15:21:00,25.0
2018-06-30 15:36:00,2018-06-30,15:36:00,2018-06-30 16:37:00,61.0
2018-06-30 20:30:00,2018-06-30,20:30:00,2018-06-30 23:52:00,202.0
2018-07-01 00:14:00,2018-07-01,00:14:00,2018-07-01 02:17:00,123.0
2018-07-01 02:34:00,2018-07-01,02:34:00,2018-07-01 04:28:00,114.0
2018-07-01 04:46:00,2018-07-01,04:46:00,2018-07-01 06:44:00,118.0
2018-07-01 09:00:00,2018-07-01,09:00:00,2018-07-01 09:16:00,16.0
2018-07-01 13:21:00,2018-07-01,13:21:00,2018-07-01 13:48:00,27.0
2018-07-01 13:56:00,2018-07-01,13:56:00,2018-07-01 15:30:00,94.0
2018-07-01 18:36:00,2018-07-01,18:36:00,2018-07-01 19:37:00,61.0
2018-07-01 19:49:00,2018-07-01,19:49:00,2018-07-01 23:28:00,219.0
2018-07-02 00:04:00,2018-07-02,00:04:00,2018-07-02 02:04:00,120.0
2018-07-02 02:18:00,2018-07-02,02:18:00,2018-07-02 04:26:00,128.0
2018-07-02 05:55:00,2018-07-02,05:55:00,2018-07-02 08:23:00,148.0
2018-07-02 13:45:00,2018-07-02,13:45:00,2018-07-02 14:05:00,20.0
2018-07-02 15:57:00,2018-07-02,15:57:00,2018-07-02 16:26:00,29.0
2018-07-02 18:52:00,2018-07-02,18:52:00,2018-07-02 23:07:00,255.0
2018-07-02 23:27:00,2018-07-02,23:27:00,2018-07-03 03:11:00,224.0
2018-07-03 03:33:00,2018-07-03,03:33:00,2018-07-03 05:29:00,116.0
2018-07-03 09:47:00,2018-07-03,09:47:00,2018-07-03 10:29:00,42.0
2018-07-03 13:42:00,2018-07-03,13:42:00,2018-07-03 15:43:00,121.0
2018-07-03 18:45:00,2018-07-03,18:45:00,2018-07-03 20:28:00,103.0
2018-07-03 20:38:00,2018-07-03,20:38:00,2018-07-03 23:37:00,179.0
2018-07-04 00:04:00,2018-07-04,00:04:00,2018-07-04 01:26:00,82.0
2018-07-04 01:42:00,2018-07-04,01:42:00,2018-07-04 03:02:00,80.0
2018-07-04 03:27:00,2018-07-04,03:27:00,2018-07-04 04:22:00,55.0
2018-07-04 04:32:00,2018-07-04,04:32:00,2018-07-04 06:58:00,146.0
2018-07-04 10:55:00,2018-07-04,10:55:00,2018-07-04 11:28:00,33.0
2018-07-04 14:41:00,2018-07-04,14:41:00,2018-07-04 15:13:00,32.0
2018-07-04 15:37:00,2018-07-04,15:37:00,2018-07-04 16:23:00,46.0
2018-07-04 18:42:00,2018-07-04,18:42:00,2018-07-04 19:27:00,45.0
2018-07-04 19:41:00,2018-07-04,19:41:00,2018-07-04 22:10:00,149.0
2018-07-04 22:30:00,2018-07-04,22:30:00,2018-07-05 00:32:00,122.0
2018-07-05 00:47:00,2018-07-05,00:47:00,2018-07-05 03:14:00,147.0
2018-07-05 03:28:00,2018-07-05,03:28:00,2018-07-05 06:20:00,172.0
2018-07-05 11:00:00,2018-07-05,11:00:00,2018-07-05 11:40:00,40.0
2018-07-05 15:15:00,2018-07-05,15:15:00,2018-07-05 15:40:00,25.0
2018-07-05 18:55:00,2018-07-05,18:55:00,2018-07-05 21:43:00,168.0
2018-07-05 22:04:00,2018-07-05,22:04:00,2018-07-05 22:58:00,54.0
2018-07-05 23:18:00,2018-07-05,23:18:00,2018-07-06 02:49:00,211.0
2018-07-06 03:05:00,2018-07-06,03:05:00,2018-07-06 03:07:00,2.0
2018-07-06 04:10:00,2018-07-06,04:10:00,2018-07-06 07:25:00,195.0
2018-07-06 10:15:00,2018-07-06,10:15:00,2018-07-06 10:38:00,23.0
2018-07-06 13:28:00,2018-07-06,13:28:00,2018-07-06 14:03:00,35.0
2018-07-06 16:02:00,2018-07-06,16:02:00,2018-07-06 16:18:00,16.0
2018-07-06 18:44:00,2018-07-06,18:44:00,2018-07-06 20:16:00,92.0
2018-07-06 20:21:00,2018-07-06,20:21:00,2018-07-06 21:25:00,64.0
2018-07-06 21:33:00,2018-07-06,21:33:00,2018-07-07 00:44:00,191.0
2018-07-07 01:00:00,2018-07-07,01:00:00,2018-07-07 04:41:00,221.0
2018-07-07 04:53:00,2018-07-07,04:53:00,2018-07-07 07:49:00,176.0
2018-07-07 10:19:00,2018-07-07,10:19:00,2018-07-07 12:30:00,131.0
2018-07-07 14:20:00,2018-07-07,14:20:00,2018-07-07 15:09:00,49.0
2018-07-07 18:24:00,2018-07-07,18:24:00,2018-07-07 22:49:00,265.0
2018-07-08 00:42:00,2018-07-08,00:42:00,2018-07-08 07:47:00,425.0
2018-07-08 13:47:00,2018-07-08,13:47:00,2018-07-08 14:16:00,29.0
2018-07-08 14:24:00,2018-07-08,14:24:00,2018-07-08 16:41:00,137.0
2018-07-08 19:58:00,2018-07-08,19:58:00,2018-07-08 22:07:00,129.0
2018-07-08 22:18:00,2018-07-08,22:18:00,2018-07-08 23:20:00,62.0
2018-07-08 23:30:00,2018-07-08,23:30:00,2018-07-09 03:42:00,252.0
2018-07-09 05:20:00,2018-07-09,05:20:00,2018-07-09 08:25:00,185.0
2018-07-09 12:25:00,2018-07-09,12:25:00,2018-07-09 12:39:00,14.0
2018-07-09 14:40:00,2018-07-09,14:40:00,2018-07-09 14:57:00,17.0
2018-07-09 18:46:00,2018-07-09,18:46:00,2018-07-09 20:09:00,83.0
2018-07-09 20:32:00,2018-07-09,20:32:00,2018-07-09 21:48:00,76.0
2018-07-09 22:05:00,2018-07-09,22:05:00,2018-07-10 00:07:00,122.0
2018-07-10 01:37:00,2018-07-10,01:37:00,2018-07-10 03:50:00,133.0
2018-07-10 04:14:00,2018-07-10,04:14:00,2018-07-10 06:44:00,150.0
2018-07-10 09:11:00,2018-07-10,09:11:00,2018-07-10 11:31:00,140.0
2018-07-10 14:28:00,2018-07-10,14:28:00,2018-07-10 16:03:00,95.0
2018-07-10 18:53:00,2018-07-10,18:53:00,2018-07-10 20:26:00,93.0
2018-07-10 20:33:00,2018-07-10,20:33:00,2018-07-10 22:36:00,123.0
2018-07-10 22:44:00,2018-07-10,22:44:00,2018-07-11 01:00:00,136.0
2018-07-11 01:15:00,2018-07-11,01:15:00,2018-07-11 02:32:00,77.0
2018-07-11 02:59:00,2018-07-11,02:59:00,2018-07-11 04:45:00,106.0
2018-07-11 05:09:00,2018-07-11,05:09:00,2018-07-11 06:00:00,51.0
2018-07-11 06:11:00,2018-07-11,06:11:00,2018-07-11 07:02:00,51.0
2018-07-11 12:39:00,2018-07-11,12:39:00,2018-07-11 13:11:00,32.0
2018-07-11 15:34:00,2018-07-11,15:34:00,2018-07-11 16:54:00,80.0
2018-07-11 19:48:00,2018-07-11,19:48:00,2018-07-11 22:47:00,179.0
2018-07-11 22:58:00,2018-07-11,22:58:00,2018-07-12 00:10:00,72.0
2018-07-12 00:34:00,2018-07-12,00:34:00,2018-07-12 02:59:00,145.0
2018-07-12 04:23:00,2018-07-12,04:23:00,2018-07-12 06:13:00,110.0
2018-07-12 13:17:00,2018-07-12,13:17:00,2018-07-12 14:29:00,72.0
2018-07-12 19:48:00,2018-07-12,19:48:00,2018-07-12 22:05:00,137.0
2018-07-12 22:15:00,2018-07-12,22:15:00,2018-07-13 02:37:00,262.0
2018-07-13 03:02:00,2018-07-13,03:02:00,2018-07-13 06:15:00,193.0
2018-07-13 09:32:00,2018-07-13,09:32:00,2018-07-13 10:15:00,43.0
2018-07-13 14:12:00,2018-07-13,14:12:00,2018-07-13 14:42:00,30.0
2018-07-13 14:48:00,2018-07-13,14:48:00,2018-07-13 17:18:00,150.0
2018-07-13 20:33:00,2018-07-13,20:33:00,2018-07-14 00:40:00,247.0
2018-07-14 01:15:00,2018-07-14,01:15:00,2018-07-14 02:22:00,67.0
2018-07-14 02:45:00,2018-07-14,02:45:00,2018-07-14 05:22:00,157.0
2018-07-14 05:37:00,2018-07-14,05:37:00,2018-07-14 07:16:00,99.0
2018-07-14 10:27:00,2018-07-14,10:27:00,2018-07-14 11:39:00,72.0
2018-07-14 19:56:00,2018-07-14,19:56:00,2018-07-14 21:12:00,76.0
2018-07-14 21:18:00,2018-07-14,21:18:00,2018-07-14 23:59:00,161.0
2018-07-15 00:13:00,2018-07-15,00:13:00,2018-07-15 03:23:00,190.0
2018-07-15 04:45:00,2018-07-15,04:45:00,2018-07-15 08:20:00,215.0
2018-07-15 12:16:00,2018-07-15,12:16:00,2018-07-15 13:46:00,90.0
2018-07-15 18:12:00,2018-07-15,18:12:00,2018-07-15 18:50:00,38.0
2018-07-15 19:28:00,2018-07-15,19:28:00,2018-07-15 22:36:00,188.0
2018-07-15 22:45:00,2018-07-15,22:45:00,2018-07-16 01:13:00,148.0
2018-07-16 01:43:00,2018-07-16,01:43:00,2018-07-16 03:49:00,126.0
2018-07-16 04:10:00,2018-07-16,04:10:00,2018-07-16 05:20:00,70.0
2018-07-16 05:37:00,2018-07-16,05:37:00,2018-07-16 06:46:00,69.0
2018-07-16 10:08:00,2018-07-16,10:08:00,2018-07-16 10:38:00,30.0
2018-07-16 15:37:00,2018-07-16,15:37:00,2018-07-16 16:31:00,54.0
2018-07-16 19:40:00,2018-07-16,19:40:00,2018-07-16 21:00:00,80.0
2018-07-16 21:07:00,2018-07-16,21:07:00,2018-07-17 02:03:00,296.0
2018-07-17 02:48:00,2018-07-17,02:48:00,2018-07-17 05:26:00,158.0
2018-07-17 05:47:00,2018-07-17,05:47:00,2018-07-17 07:02:00,75.0
2018-07-17 11:15:00,2018-07-17,11:15:00,2018-07-17 11:50:00,35.0
2018-07-17 15:16:00,2018-07-17,15:16:00,2018-07-17 15:45:00,29.0
2018-07-17 18:50:00,2018-07-17,18:50:00,2018-07-17 23:20:00,270.0
2018-07-17 23:36:00,2018-07-17,23:36:00,2018-07-18 02:35:00,179.0
2018-07-18 03:10:00,2018-07-18,03:10:00,2018-07-18 05:05:00,115.0
2018-07-18 05:44:00,2018-07-18,05:44:00,2018-07-18 06:19:00,35.0
2018-07-18 12:35:00,2018-07-18,12:35:00,2018-07-18 13:10:00,35.0
2018-07-18 14:42:00,2018-07-18,14:42:00,2018-07-18 15:21:00,39.0
2018-07-18 15:34:00,2018-07-18,15:34:00,2018-07-18 16:14:00,40.0
2018-07-18 19:12:00,2018-07-18,19:12:00,2018-07-18 20:30:00,78.0
2018-07-18 20:39:00,2018-07-18,20:39:00,2018-07-18 22:05:00,86.0
2018-07-18 22:16:00,2018-07-18,22:16:00,2018-07-18 23:45:00,89.0
2018-07-18 23:57:00,2018-07-18,23:57:00,2018-07-19 02:15:00,138.0
2018-07-19 02:23:00,2018-07-19,02:23:00,2018-07-19 04:42:00,139.0
2018-07-19 04:56:00,2018-07-19,04:56:00,2018-07-19 06:30:00,94.0
2018-07-19 10:25:00,2018-07-19,10:25:00,2018-07-19 10:40:00,15.0
2018-07-19 13:26:00,2018-07-19,13:26:00,2018-07-19 14:16:00,50.0
2018-07-19 18:33:00,2018-07-19,18:33:00,2018-07-19 19:13:00,40.0
2018-07-19 19:26:00,2018-07-19,19:26:00,2018-07-20 01:27:00,361.0
2018-07-20 01:37:00,2018-07-20,01:37:00,2018-07-20 04:27:00,170.0
2018-07-20 05:13:00,2018-07-20,05:13:00,2018-07-20 08:10:00,177.0
2018-07-20 12:50:00,2018-07-20,12:50:00,2018-07-20 13:30:00,40.0
2018-07-20 15:39:00,2018-07-20,15:39:00,2018-07-20 16:10:00,31.0
2018-07-20 16:28:00,2018-07-20,16:28:00,2018-07-20 18:33:00,125.0
2018-07-20 22:57:00,2018-07-20,22:57:00,2018-07-21 03:00:00,243.0
2018-07-21 04:23:00,2018-07-21,04:23:00,2018-07-21 06:33:00,130.0
2018-07-21 10:09:00,2018-07-21,10:09:00,2018-07-21 11:45:00,96.0
2018-07-21 14:45:00,2018-07-21,14:45:00,2018-07-21 16:56:00,131.0
2018-07-21 19:48:00,2018-07-21,19:48:00,2018-07-21 23:22:00,214.0
2018-07-21 23:45:00,2018-07-21,23:45:00,2018-07-22 03:02:00,197.0
2018-07-22 03:15:00,2018-07-22,03:15:00,2018-07-22 06:07:00,172.0
2018-07-22 09:25:00,2018-07-22,09:25:00,2018-07-22 09:55:00,30.0
2018-07-22 13:02:00,2018-07-22,13:02:00,2018-07-22 16:06:00,184.0
2018-07-22 19:04:00,2018-07-22,19:04:00,2018-07-22 20:42:00,98.0
2018-07-22 20:59:00,2018-07-22,20:59:00,2018-07-22 22:56:00,117.0
2018-07-22 23:11:00,2018-07-22,23:11:00,2018-07-23 01:25:00,134.0
2018-07-23 01:40:00,2018-07-23,01:40:00,2018-07-23 04:47:00,187.0
2018-07-23 06:15:00,2018-07-23,06:15:00,2018-07-23 07:30:00,75.0
2018-07-23 11:44:00,2018-07-23,11:44:00,2018-07-23 14:46:00,182.0
2018-07-23 19:04:00,2018-07-23,19:04:00,2018-07-23 21:56:00,172.0
2018-07-23 22:05:00,2018-07-23,22:05:00,2018-07-24 01:26:00,201.0
2018-07-24 01:55:00,2018-07-24,01:55:00,2018-07-24 02:47:00,52.0
2018-07-24 03:03:00,2018-07-24,03:03:00,2018-07-24 06:45:00,222.0
2018-07-24 09:58:00,2018-07-24,09:58:00,2018-07-24 10:26:00,28.0
2018-07-24 18:10:00,2018-07-24,18:10:00,2018-07-24 20:40:00,150.0
2018-07-24 20:50:00,2018-07-24,20:50:00,2018-07-24 23:33:00,163.0
2018-07-25 00:09:00,2018-07-25,00:09:00,2018-07-25 03:49:00,220.0
2018-07-25 04:12:00,2018-07-25,04:12:00,2018-07-25 07:27:00,195.0
2018-07-25 12:21:00,2018-07-25,12:21:00,2018-07-25 12:57:00,36.0
2018-07-25 18:27:00,2018-07-25,18:27:00,2018-07-25 21:48:00,201.0
2018-07-25 22:19:00,2018-07-25,22:19:00,2018-07-26 01:00:00,161.0
2018-07-26 01:35:00,2018-07-26,01:35:00,2018-07-26 04:04:00,149.0
2018-07-26 04:25:00,2018-07-26,04:25:00,2018-07-26 06:05:00,100.0
2018-07-26 10:59:00,2018-07-26,10:59:00,2018-07-26 11:38:00,39.0
2018-07-26 13:42:00,2018-07-26,13:42:00,2018-07-26 16:07:00,145.0
2018-07-26 20:33:00,2018-07-26,20:33:00,2018-07-26 23:00:00,147.0
2018-07-26 23:08:00,2018-07-26,23:08:00,2018-07-27 02:41:00,213.0
2018-07-27 02:55:00,2018-07-27,02:55:00,2018-07-27 05:19:00,144.0
2018-07-27 05:39:00,2018-07-27,05:39:00,2018-07-27 08:02:00,143.0
2018-07-27 11:15:00,2018-07-27,11:15:00,2018-07-27 11:44:00,29.0
2018-07-27 14:02:00,2018-07-27,14:02:00,2018-07-27 17:27:00,205.0
2018-07-27 20:17:00,2018-07-27,20:17:00,2018-07-27 23:52:00,215.0
2018-07-28 00:12:00,2018-07-28,00:12:00,2018-07-28 02:23:00,131.0
2018-07-28 02:43:00,2018-07-28,02:43:00,2018-07-28 05:46:00,183.0
2018-07-28 10:16:00,2018-07-28,10:16:00,2018-07-28 10:44:00,28.0
2018-07-28 13:42:00,2018-07-28,13:42:00,2018-07-28 14:25:00,43.0
2018-07-28 19:46:00,2018-07-28,19:46:00,2018-07-28 22:20:00,154.0
2018-07-28 22:37:00,2018-07-28,22:37:00,2018-07-29 02:23:00,226.0
2018-07-29 02:59:00,2018-07-29,02:59:00,2018-07-29 04:15:00,76.0
2018-07-29 04:34:00,2018-07-29,04:34:00,2018-07-29 07:07:00,153.0
2018-07-29 10:50:00,2018-07-29,10:50:00,2018-07-29 13:50:00,180.0
2018-07-29 18:30:00,2018-07-29,18:30:00,2018-07-30 00:38:00,368.0
2018-07-30 01:13:00,2018-07-30,01:13:00,2018-07-30 03:53:00,160.0
2018-07-30 05:00:00,2018-07-30,05:00:00,2018-07-30 08:30:00,210.0
2018-07-30 13:04:00,2018-07-30,13:04:00,2018-07-30 15:47:00,163.0
2018-07-30 18:45:00,2018-07-30,18:45:00,2018-07-30 22:05:00,200.0
2018-07-30 22:28:00,2018-07-30,22:28:00,2018-07-31 02:18:00,230.0
2018-07-31 02:42:00,2018-07-31,02:42:00,2018-07-31 05:06:00,144.0
2018-07-31 11:15:00,2018-07-31,11:15:00,2018-07-31 13:15:00,120.0
2018-07-31 18:53:00,2018-07-31,18:53:00,2018-07-31 22:46:00,233.0
2018-08-01 01:59:00,2018-08-01,01:59:00,2018-08-01 04:19:00,140.0
2018-08-01 04:34:00,2018-08-01,04:34:00,2018-08-01 06:00:00,86.0
2018-08-01 09:59:00,2018-08-01,09:59:00,2018-08-01 10:31:00,32.0
2018-08-01 13:25:00,2018-08-01,13:25:00,2018-08-01 14:38:00,73.0
2018-08-01 21:41:00,2018-08-01,21:41:00,2018-08-02 00:08:00,147.0
2018-08-02 00:31:00,2018-08-02,00:31:00,2018-08-02 04:19:00,228.0
2018-08-02 04:36:00,2018-08-02,04:36:00,2018-08-02 08:39:00,243.0
2018-08-02 12:44:00,2018-08-02,12:44:00,2018-08-02 14:58:00,134.0
2018-08-02 21:15:00,2018-08-02,21:15:00,2018-08-03 01:30:00,255.0
2018-08-03 01:58:00,2018-08-03,01:58:00,2018-08-03 05:01:00,183.0
2018-08-03 05:14:00,2018-08-03,05:14:00,2018-08-03 07:46:00,152.0
2018-08-03 12:15:00,2018-08-03,12:15:00,2018-08-03 15:00:00,165.0
2018-08-03 19:19:00,2018-08-03,19:19:00,2018-08-03 23:59:00,280.0
2018-08-04 00:40:00,2018-08-04,00:40:00,2018-08-04 03:52:00,192.0
2018-08-04 04:10:00,2018-08-04,04:10:00,2018-08-04 04:32:00,22.0
2018-08-04 05:48:00,2018-08-04,05:48:00,2018-08-04 08:57:00,189.0
2018-08-04 12:28:00,2018-08-04,12:28:00,2018-08-04 13:01:00,33.0
2018-08-04 16:01:00,2018-08-04,16:01:00,2018-08-04 16:15:00,14.0
2018-08-04 19:08:00,2018-08-04,19:08:00,2018-08-04 22:46:00,218.0
2018-08-05 00:28:00,2018-08-05,00:28:00,2018-08-05 06:13:00,345.0
2018-08-05 10:39:00,2018-08-05,10:39:00,2018-08-05 11:43:00,64.0
2018-08-05 14:37:00,2018-08-05,14:37:00,2018-08-05 15:55:00,78.0
2018-08-05 19:27:00,2018-08-05,19:27:00,2018-08-05 21:50:00,143.0
2018-08-05 22:00:00,2018-08-05,22:00:00,2018-08-06 00:31:00,151.0
2018-08-06 00:42:00,2018-08-06,00:42:00,2018-08-06 03:32:00,170.0
2018-08-06 03:44:00,2018-08-06,03:44:00,2018-08-06 05:41:00,117.0
2018-08-06 09:17:00,2018-08-06,09:17:00,2018-08-06 09:53:00,36.0
2018-08-06 13:42:00,2018-08-06,13:42:00,2018-08-06 16:15:00,153.0
2018-08-06 19:24:00,2018-08-06,19:24:00,2018-08-07 00:44:00,320.0
2018-08-07 01:04:00,2018-08-07,01:04:00,2018-08-07 04:24:00,200.0
2018-08-07 04:40:00,2018-08-07,04:40:00,2018-08-07 06:45:00,125.0
2018-08-07 11:03:00,2018-08-07,11:03:00,2018-08-07 13:20:00,137.0
2018-08-07 18:47:00,2018-08-07,18:47:00,2018-08-07 22:24:00,217.0
2018-08-07 22:36:00,2018-08-07,22:36:00,2018-08-08 01:45:00,189.0
2018-08-08 02:04:00,2018-08-08,02:04:00,2018-08-08 05:21:00,197.0
2018-08-08 05:35:00,2018-08-08,05:35:00,2018-08-08 06:25:00,50.0
2018-08-08 12:25:00,2018-08-08,12:25:00,2018-08-08 13:47:00,82.0
2018-08-08 18:28:00,2018-08-08,18:28:00,2018-08-08 23:30:00,302.0
2018-08-08 23:49:00,2018-08-08,23:49:00,2018-08-09 01:14:00,85.0
2018-08-09 01:27:00,2018-08-09,01:27:00,2018-08-09 05:18:00,231.0
2018-08-09 11:03:00,2018-08-09,11:03:00,2018-08-09 11:32:00,29.0
2018-08-09 15:30:00,2018-08-09,15:30:00,2018-08-09 16:00:00,30.0
2018-08-09 19:08:00,2018-08-09,19:08:00,2018-08-09 21:48:00,160.0
2018-08-09 21:57:00,2018-08-09,21:57:00,2018-08-09 23:35:00,98.0
2018-08-09 23:59:00,2018-08-09,23:59:00,2018-08-10 02:29:00,150.0
2018-08-10 02:47:00,2018-08-10,02:47:00,2018-08-10 04:38:00,111.0
2018-08-10 04:50:00,2018-08-10,04:50:00,2018-08-10 07:16:00,146.0
2018-08-10 11:52:00,2018-08-10,11:52:00,2018-08-10 12:24:00,32.0
2018-08-10 18:39:00,2018-08-10,18:39:00,2018-08-10 22:49:00,250.0
2018-08-10 23:01:00,2018-08-10,23:01:00,2018-08-10 23:11:00,10.0
2018-08-10 23:30:00,2018-08-10,23:30:00,2018-08-11 01:11:00,101.0
2018-08-11 01:55:00,2018-08-11,01:55:00,2018-08-11 06:47:00,292.0
2018-08-11 13:15:00,2018-08-11,13:15:00,2018-08-11 16:05:00,170.0
2018-08-11 19:00:00,2018-08-11,19:00:00,2018-08-11 20:21:00,81.0
2018-08-11 20:27:00,2018-08-11,20:27:00,2018-08-11 22:48:00,141.0
2018-08-11 23:11:00,2018-08-11,23:11:00,2018-08-12 01:00:00,109.0
2018-08-12 01:20:00,2018-08-12,01:20:00,2018-08-12 04:05:00,165.0
2018-08-12 04:18:00,2018-08-12,04:18:00,2018-08-12 06:29:00,131.0
2018-08-12 10:37:00,2018-08-12,10:37:00,2018-08-12 13:13:00,156.0
2018-08-12 18:20:00,2018-08-12,18:20:00,2018-08-12 21:57:00,217.0
2018-08-12 22:14:00,2018-08-12,22:14:00,2018-08-13 00:23:00,129.0
2018-08-13 00:31:00,2018-08-13,00:31:00,2018-08-13 01:41:00,70.0
2018-08-13 01:53:00,2018-08-13,01:53:00,2018-08-13 03:47:00,114.0
2018-08-13 03:55:00,2018-08-13,03:55:00,2018-08-13 06:20:00,145.0
2018-08-13 09:13:00,2018-08-13,09:13:00,2018-08-13 10:53:00,100.0
2018-08-13 13:46:00,2018-08-13,13:46:00,2018-08-13 14:26:00,40.0
2018-08-13 16:28:00,2018-08-13,16:28:00,2018-08-13 16:52:00,24.0
2018-08-13 18:34:00,2018-08-13,18:34:00,2018-08-13 22:10:00,216.0
2018-08-13 22:22:00,2018-08-13,22:22:00,2018-08-13 23:35:00,73.0
2018-08-13 23:45:00,2018-08-13,23:45:00,2018-08-14 01:26:00,101.0
2018-08-14 02:15:00,2018-08-14,02:15:00,2018-08-14 02:42:00,27.0
2018-08-14 03:34:00,2018-08-14,03:34:00,2018-08-14 09:16:00,342.0
2018-08-14 14:35:00,2018-08-14,14:35:00,2018-08-14 15:07:00,32.0
2018-08-14 18:15:00,2018-08-14,18:15:00,2018-08-14 20:49:00,154.0
2018-08-14 21:03:00,2018-08-14,21:03:00,2018-08-14 23:42:00,159.0
2018-08-14 23:48:00,2018-08-14,23:48:00,2018-08-15 00:58:00,70.0
2018-08-15 01:08:00,2018-08-15,01:08:00,2018-08-15 02:54:00,106.0
2018-08-15 03:36:00,2018-08-15,03:36:00,2018-08-15 08:08:00,272.0
2018-08-15 15:21:00,2018-08-15,15:21:00,2018-08-15 17:01:00,100.0
2018-08-15 20:29:00,2018-08-15,20:29:00,2018-08-15 23:05:00,156.0
2018-08-15 23:23:00,2018-08-15,23:23:00,2018-08-16 02:34:00,191.0
2018-08-16 03:04:00,2018-08-16,03:04:00,2018-08-16 06:54:00,230.0
2018-08-16 13:40:00,2018-08-16,13:40:00,2018-08-16 14:15:00,35.0
2018-08-16 17:07:00,2018-08-16,17:07:00,2018-08-16 17:34:00,27.0
2018-08-16 19:47:00,2018-08-16,19:47:00,2018-08-16 21:10:00,83.0
2018-08-16 21:25:00,2018-08-16,21:25:00,2018-08-16 23:10:00,105.0
2018-08-16 23:31:00,2018-08-16,23:31:00,2018-08-17 03:19:00,228.0
2018-08-17 03:31:00,2018-08-17,03:31:00,2018-08-17 06:23:00,172.0
2018-08-17 15:40:00,2018-08-17,15:40:00,2018-08-17 16:30:00,50.0
2018-08-17 19:25:00,2018-08-17,19:25:00,2018-08-17 21:07:00,102.0
2018-08-17 21:16:00,2018-08-17,21:16:00,2018-08-17 23:51:00,155.0
2018-08-17 23:58:00,2018-08-17,23:58:00,2018-08-18 01:44:00,106.0
2018-08-18 01:54:00,2018-08-18,01:54:00,2018-08-18 03:51:00,117.0
2018-08-18 03:59:00,2018-08-18,03:59:00,2018-08-18 07:26:00,207.0
2018-08-18 14:16:00,2018-08-18,14:16:00,2018-08-18 17:05:00,169.0
2018-08-18 20:11:00,2018-08-18,20:11:00,2018-08-18 22:29:00,138.0
2018-08-18 23:14:00,2018-08-18,23:14:00,2018-08-19 03:13:00,239.0
2018-08-19 03:31:00,2018-08-19,03:31:00,2018-08-19 05:39:00,128.0
2018-08-19 06:09:00,2018-08-19,06:09:00,2018-08-19 08:53:00,164.0
2018-08-19 13:12:00,2018-08-19,13:12:00,2018-08-19 15:03:00,111.0
2018-08-19 19:19:00,2018-08-19,19:19:00,2018-08-19 23:19:00,240.0
